Participant.ID,Timestamp,Center,Left,Right,Answer,Response.Time..s.,Alg.Label,origTime,origAlg.Label
1510,2001-01-01 00:00:00.016189,i0186,i0058,i0434,i0058,5309,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016190,i0362,i0088,i0090,i0088,6130,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016191,i0136,i0032,i0464,i0032,3510,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016192,i0338,i0418,i0130,i0418,3027,Test,10:13.0,Test
1510,2001-01-01 00:00:00.016193,i0212,i0168,i0402,i0168,2761,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016194,i0098,i0072,i0082,i0072,9084,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016195,i0080,i0084,i0248,i0084,2138,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016196,i0472,i0212,i0014,i0212,3729,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016197,i0380,i0418,i0148,i0418,1851,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016198,i0282,i0364,i0138,i0364,2086,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016199,i0186,i0322,i0460,i0322,4711,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016200,i0562,i0390,i0190,i0390,2652,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016201,i0526,i0544,i0114,i0544,1513,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016202,i0356,i0364,i0458,i0364,2792,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016203,i0374,i0348,i0422,i0348,2962,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016204,i0104,i0120,i0152,i0120,6045,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016205,i0236,i0244,i0166,i0244,5272,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016206,i0026,i0218,i0114,i0218,7051,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016207,i0122,i0212,i0370,i0212,4695,Test,10:13.0,Test
1510,2001-01-01 00:00:00.016208,i0438,i0434,i0134,i0434,2403,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016209,i0072,i0188,i0294,i0188,2365,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016210,i0114,i0486,i0508,i0486,4491,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016211,i0578,i0582,i0270,i0582,3142,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016212,i0458,i0444,i0522,i0444,2543,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016213,i0038,i0244,i0324,i0244,6080,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016214,i0058,i0200,i0258,i0200,6490,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016215,i0046,i0122,i0516,i0122,1856,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016216,i0082,i0114,i0160,i0114,32636,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016217,i0142,i0246,i0422,i0246,2262,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016218,i0320,i0306,i0450,i0306,1810,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016219,i0222,i0372,i0592,i0372,18613,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016220,i0098,i0058,i0464,i0058,4992,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016221,i0392,i0586,i0222,i0586,4119,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016222,i0158,i0294,i0314,i0294,8525,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016223,i0138,i0146,i0286,i0146,2456,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016224,i0114,i0328,i0524,i0328,2917,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016225,i0064,i0068,i0304,i0068,1763,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016226,i0210,i0182,i0064,i0182,2215,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016227,i0230,i0442,i0008,i0442,2511,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016228,i0460,i0486,i0074,i0486,1420,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016229,i0112,i0260,i0586,i0260,3620,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016230,i0392,i0510,i0254,i0510,5023,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016231,i0382,i0274,i0472,i0274,4914,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016232,i0324,i0316,i0368,i0316,3203,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016233,i0538,i0500,i0026,i0500,1733,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016234,i0246,i0080,i0482,i0080,6661,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016235,i0160,i0236,i0294,i0236,5476,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016236,i0182,i0146,i0078,i0146,4072,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016237,i0588,i0558,i0294,i0558,6146,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016238,i0338,i0404,i0460,i0404,2403,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016239,i0570,i0368,i0024,i0368,1810,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016240,i0128,i0274,i0430,i0274,2480,Train,10:13.0,Uncertainty
1510,2001-01-01 00:00:00.016241,i0176,i0226,i0394,i0226,2309,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016242,i0522,i0512,i0482,i0512,6599,Train,10:13.0,Random
1510,2001-01-01 00:00:00.016243,i0212,i0098,i0052,i0098,3343,Train,10:13.0,Random
1511,2001-01-01 00:00:00.016244,i0144,i0240,i0500,i0240,1960,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016245,i0438,i0506,i0008,i0506,1457,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016246,i0220,i0254,i0406,i0254,1697,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016247,i0504,i0132,i0012,i0132,1878,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016248,i0242,i0100,i0404,i0100,3646,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016249,i0206,i0256,i0538,i0256,1667,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016250,i0256,i0394,i0426,i0394,4286,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016251,i0260,i0114,i0066,i0114,16428,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016252,i0444,i0270,i0078,i0270,3405,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016253,i0554,i0596,i0312,i0596,1544,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016254,i0196,i0406,i0432,i0406,23304,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016255,i0186,i0064,i0310,i0064,12845,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016256,i0438,i0428,i0550,i0428,2612,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016257,i0208,i0376,i0512,i0376,2450,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016258,i0092,i0378,i0562,i0378,10928,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016259,i0056,i0240,i0302,i0240,6257,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016260,i0418,i0400,i0354,i0400,5623,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016261,i0122,i0046,i0552,i0046,3478,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016262,i0236,i0064,i0376,i0064,1741,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016263,i0570,i0118,i0018,i0118,6255,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016264,i0294,i0252,i0408,i0252,2820,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016265,i0060,i0294,i0414,i0294,3125,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016266,i0012,i0294,i0454,i0294,3454,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016267,i0142,i0108,i0514,i0108,1783,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016268,i0056,i0072,i0364,i0072,3217,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016269,i0008,i0010,i0164,i0010,27552,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016270,i0480,i0396,i0080,i0396,1443,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016271,i0282,i0268,i0376,i0268,2883,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016272,i0516,i0476,i0304,i0476,2905,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016273,i0442,i0358,i0122,i0358,2179,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016274,i0524,i0466,i0156,i0466,1528,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016275,i0248,i0236,i0448,i0236,12416,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016276,i0064,i0024,i0516,i0024,3046,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016277,i0058,i0084,i0030,i0084,3609,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016278,i0380,i0516,i0150,i0516,3844,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016279,i0050,i0156,i0390,i0156,2351,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016280,i0368,i0596,i0186,i0596,8466,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016281,i0094,i0054,i0298,i0054,1998,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016282,i0458,i0066,i0004,i0066,3729,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016283,i0352,i0496,i0066,i0496,4550,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016284,i0460,i0372,i0118,i0372,6458,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016285,i0142,i0014,i0434,i0014,6976,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016286,i0346,i0426,i0504,i0426,4996,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016287,i0234,i0262,i0140,i0262,4618,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016288,i0178,i0264,i0518,i0264,2068,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016289,i0318,i0080,i0506,i0080,3084,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016290,i0346,i0210,i0128,i0210,5401,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016291,i0100,i0338,i0558,i0338,2121,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016292,i0258,i0176,i0010,i0176,1993,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016293,i0446,i0444,i0098,i0444,1719,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016294,i0224,i0210,i0040,i0210,1628,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016295,i0584,i0482,i0318,i0482,2912,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016296,i0078,i0128,i0524,i0128,1247,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016297,i0560,i0020,i0012,i0020,4460,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016298,i0078,i0542,i0502,i0542,4956,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016299,i0046,i0240,i0562,i0240,2346,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016300,i0114,i0252,i0472,i0252,1415,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016301,i0198,i0118,i0322,i0118,3841,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016302,i0458,i0490,i0190,i0490,2125,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016303,i0354,i0560,i0600,i0560,11539,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016304,i0482,i0528,i0216,i0528,1897,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016305,i0152,i0534,i0516,i0534,2859,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016306,i0194,i0120,i0472,i0120,1401,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016307,i0330,i0304,i0492,i0304,3153,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016308,i0492,i0372,i0326,i0372,4939,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016309,i0408,i0064,i0052,i0064,22983,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016310,i0130,i0258,i0496,i0258,3176,Test,10:21.0,Test
1511,2001-01-01 00:00:00.016311,i0584,i0124,i0004,i0124,2083,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016312,i0132,i0066,i0398,i0066,2468,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016313,i0440,i0052,i0054,i0052,8301,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016314,i0078,i0168,i0404,i0168,1152,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016315,i0124,i0244,i0322,i0244,13802,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016316,i0070,i0050,i0574,i0050,2039,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016317,i0456,i0484,i0092,i0484,1556,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016318,i0470,i0204,i0206,i0204,8683,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016319,i0150,i0316,i0506,i0316,2375,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016320,i0560,i0306,i0150,i0306,2347,Train,10:21.0,Uncertainty
1511,2001-01-01 00:00:00.016321,i0370,i0248,i0086,i0248,1766,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016322,i0380,i0378,i0014,i0378,1582,Train,10:21.0,Random
1511,2001-01-01 00:00:00.016323,i0162,i0036,i0538,i0036,1735,Train,10:21.0,Uncertainty
1512,2001-01-01 00:00:00.016324,i0436,i0218,i0006,i0218,1905,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016325,i0134,i0370,i0578,i0370,1950,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016326,i0290,i0432,i0522,i0432,1883,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016327,i0442,i0552,i0122,i0552,1652,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016328,i0166,i0256,i0398,i0256,1773,Test,10:34.0,Test
1512,2001-01-01 00:00:00.016329,i0330,i0098,i0012,i0098,2400,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016330,i0138,i0196,i0248,i0196,2100,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016331,i0524,i0348,i0134,i0348,6820,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016332,i0286,i0388,i0508,i0388,2248,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016333,i0496,i0482,i0034,i0482,2163,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016334,i0024,i0376,i0338,i0376,1727,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016335,i0116,i0396,i0512,i0396,2122,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016336,i0098,i0254,i0430,i0254,1387,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016337,i0524,i0048,i0120,i0048,1553,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016338,i0242,i0334,i0560,i0334,1759,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016339,i0060,i0040,i0440,i0040,1721,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016340,i0112,i0560,i0438,i0560,2031,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016341,i0286,i0110,i0014,i0110,2124,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016342,i0138,i0308,i0538,i0308,4520,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016343,i0006,i0212,i0228,i0212,3506,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016344,i0244,i0078,i0570,i0078,19128,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016345,i0210,i0102,i0344,i0102,1813,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016346,i0182,i0094,i0374,i0094,1748,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016347,i0280,i0266,i0374,i0266,973,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016348,i0496,i0086,i0076,i0086,2387,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016349,i0176,i0586,i0500,i0586,2734,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016350,i0200,i0264,i0048,i0264,2576,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016351,i0244,i0318,i0486,i0318,1734,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016352,i0360,i0286,i0218,i0286,1811,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016353,i0326,i0402,i0144,i0402,1776,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016354,i0210,i0140,i0452,i0140,1934,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016355,i0278,i0386,i0118,i0386,2882,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016356,i0266,i0356,i0118,i0356,2115,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016357,i0522,i0542,i0270,i0542,1211,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016358,i0114,i0302,i0422,i0302,2008,Test,10:34.0,Test
1512,2001-01-01 00:00:00.016359,i0494,i0570,i0120,i0570,1760,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016360,i0008,i0170,i0264,i0170,4859,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016361,i0266,i0566,i0480,i0566,7847,Test,10:34.0,Test
1512,2001-01-01 00:00:00.016362,i0568,i0516,i0414,i0516,2476,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016363,i0542,i0498,i0314,i0498,3708,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016364,i0194,i0108,i0312,i0108,2237,Test,10:34.0,Test
1512,2001-01-01 00:00:00.016365,i0136,i0300,i0420,i0300,2028,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016366,i0424,i0578,i0004,i0578,3204,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016367,i0116,i0056,i0022,i0056,2648,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016368,i0096,i0522,i0584,i0522,1641,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016369,i0530,i0528,i0232,i0528,1632,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016370,i0552,i0322,i0148,i0322,2176,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016371,i0458,i0386,i0202,i0386,4332,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016372,i0250,i0314,i0484,i0314,1182,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016373,i0198,i0052,i0594,i0052,1501,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016374,i0314,i0352,i0050,i0352,1475,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016375,i0074,i0026,i0296,i0026,1880,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016376,i0264,i0084,i0446,i0084,11410,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016377,i0292,i0104,i0158,i0104,4705,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016378,i0516,i0376,i0374,i0376,2046,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016379,i0296,i0444,i0048,i0444,3823,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016380,i0260,i0326,i0342,i0326,4094,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016381,i0298,i0446,i0524,i0446,1894,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016382,i0446,i0162,i0008,i0162,1785,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016383,i0178,i0050,i0310,i0050,2433,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016384,i0544,i0502,i0054,i0502,2689,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016385,i0358,i0250,i0232,i0250,1623,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016386,i0354,i0190,i0158,i0190,3323,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016387,i0598,i0404,i0198,i0404,2367,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016388,i0038,i0236,i0406,i0236,4504,Test,10:34.0,Test
1512,2001-01-01 00:00:00.016389,i0506,i0342,i0020,i0342,2814,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016390,i0286,i0202,i0214,i0202,5321,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016391,i0234,i0280,i0584,i0280,2197,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016392,i0588,i0560,i0476,i0560,2091,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016393,i0444,i0202,i0078,i0202,4668,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016394,i0094,i0338,i0552,i0338,1650,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016395,i0048,i0084,i0002,i0084,1304,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016396,i0412,i0492,i0536,i0492,1741,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016397,i0474,i0090,i0102,i0090,3395,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016398,i0404,i0364,i0056,i0364,1308,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016399,i0458,i0254,i0240,i0254,2024,Train,10:34.0,Random
1512,2001-01-01 00:00:00.016400,i0158,i0100,i0422,i0100,1327,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016401,i0562,i0590,i0056,i0590,1698,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016402,i0126,i0192,i0328,i0192,1792,Train,10:34.0,Uncertainty
1512,2001-01-01 00:00:00.016403,i0338,i0392,i0264,i0392,1420,Test,10:34.0,Test
1513,2001-01-01 00:00:00.016404,i0590,i0438,i0182,i0438,7823,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016405,i0228,i0580,i0442,i0580,5617,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016406,i0384,i0444,i0486,i0444,1990,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016407,i0398,i0536,i0158,i0536,2349,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016408,i0254,i0080,i0120,i0080,3002,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016409,i0268,i0280,i0176,i0280,4624,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016410,i0502,i0486,i0384,i0486,1807,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016411,i0502,i0440,i0334,i0440,3041,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016412,i0538,i0120,i0100,i0120,2160,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016413,i0426,i0122,i0024,i0122,2448,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016414,i0270,i0198,i0184,i0198,9466,Test,11:08.0,Test
1513,2001-01-01 00:00:00.016415,i0018,i0058,i0428,i0058,3264,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016416,i0520,i0302,i0094,i0302,8102,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016417,i0140,i0302,i0520,i0302,2625,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016418,i0390,i0364,i0476,i0364,2290,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016419,i0452,i0102,i0074,i0102,7379,Test,11:08.0,Test
1513,2001-01-01 00:00:00.016420,i0312,i0540,i0188,i0540,2004,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016421,i0404,i0372,i0174,i0372,1067,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016422,i0560,i0556,i0432,i0556,3234,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016423,i0546,i0600,i0548,i0600,6839,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016424,i0250,i0194,i0596,i0194,2567,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016425,i0214,i0134,i0298,i0134,3108,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016426,i0562,i0364,i0380,i0364,16416,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016427,i0120,i0214,i0588,i0214,1080,Test,11:08.0,Test
1513,2001-01-01 00:00:00.016428,i0506,i0556,i0108,i0556,1320,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016429,i0452,i0580,i0108,i0580,1958,Test,11:08.0,Test
1513,2001-01-01 00:00:00.016430,i0100,i0076,i0326,i0076,2033,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016431,i0260,i0374,i0432,i0374,4921,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016432,i0014,i0156,i0516,i0156,2504,Test,11:08.0,Test
1513,2001-01-01 00:00:00.016433,i0094,i0374,i0544,i0374,2675,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016434,i0568,i0318,i0312,i0318,6459,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016435,i0120,i0226,i0442,i0226,1312,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016436,i0406,i0358,i0084,i0358,1609,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016437,i0442,i0468,i0300,i0468,1863,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016438,i0568,i0032,i0046,i0032,2271,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016439,i0560,i0246,i0194,i0246,6659,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016440,i0492,i0550,i0312,i0550,1405,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016441,i0302,i0094,i0156,i0094,3320,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016442,i0160,i0054,i0596,i0054,1670,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016443,i0050,i0162,i0544,i0162,1397,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016444,i0256,i0268,i0130,i0268,1813,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016445,i0014,i0222,i0546,i0222,1706,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016446,i0486,i0490,i0324,i0490,1533,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016447,i0292,i0236,i0558,i0236,3017,Test,11:08.0,Test
1513,2001-01-01 00:00:00.016448,i0248,i0200,i0034,i0200,1742,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016449,i0322,i0260,i0112,i0260,1787,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016450,i0186,i0094,i0374,i0094,1270,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016451,i0348,i0290,i0578,i0290,2353,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016452,i0148,i0392,i0518,i0392,2911,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016453,i0124,i0340,i0544,i0340,2651,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016454,i0562,i0364,i0380,i0364,16765,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016455,i0460,i0190,i0090,i0190,2149,Train,11:08.0,Random
1513,2001-01-01 00:00:00.016456,i0166,i0340,i0520,i0340,1907,Train,11:08.0,Uncertainty
1513,2001-01-01 00:00:00.016457,i0440,i0216,i0088,i0216,4714,Train,11:08.0,Random
